model,iteracio,esport,politica,humor,tecnologia,ciencia,cultura,salut,economia,viatges,moda
Engagement,39,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Engagement,40,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Engagement,41,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Engagement,42,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Engagement,43,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Engagement,44,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Engagement,45,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Engagement,46,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Engagement,47,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Engagement,48,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Engagement,49,1.0,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Ètic,0,0.663703475398224,0.6269085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.24945981598811443,0.49528780817912527
Ètic,1,0.663703475398224,0.6269085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5245954078695867,0.5289031268884268,0.576925683443756,0.24945981598811443,0.49528780817912527
Ètic,2,0.663703475398224,0.6269085571333561,0.4082505611764669,0.5462820616116815,0.43702237929305854,0.5245954078695867,0.5289031268884268,0.576925683443756,0.24945981598811443,0.49528780817912527
Ètic,3,0.743703475398224,0.6269085571333561,0.4082505611764669,0.5462820616116815,0.43702237929305854,0.5245954078695867,0.5289031268884268,0.576925683443756,0.24945981598811443,0.49528780817912527
Ètic,4,0.743703475398224,0.7069085571333561,0.4082505611764669,0.5462820616116815,0.43702237929305854,0.5245954078695867,0.5289031268884268,0.576925683443756,0.24945981598811443,0.49528780817912527
Ètic,5,0.743703475398224,0.7069085571333561,0.4882505611764669,0.5462820616116815,0.43702237929305854,0.5245954078695867,0.5289031268884268,0.576925683443756,0.24945981598811443,0.49528780817912527
Ètic,6,0.743703475398224,0.7069085571333561,0.4882505611764669,0.5462820616116815,0.43702237929305854,0.5245954078695867,0.5289031268884268,0.576925683443756,0.21945981598811443,0.49528780817912527
Ètic,7,0.743703475398224,0.7069085571333561,0.4882505611764669,0.5462820616116815,0.43702237929305854,0.5245954078695867,0.5289031268884268,0.656925683443756,0.21945981598811443,0.49528780817912527
Ètic,8,0.743703475398224,0.7069085571333561,0.4882505611764669,0.5462820616116815,0.43702237929305854,0.49459540786958667,0.5289031268884268,0.656925683443756,0.21945981598811443,0.49528780817912527
Ètic,9,0.743703475398224,0.7069085571333561,0.4882505611764669,0.5462820616116815,0.4070223792930585,0.49459540786958667,0.5289031268884268,0.656925683443756,0.21945981598811443,0.49528780817912527
Ètic,10,0.743703475398224,0.7069085571333561,0.4882505611764669,0.5462820616116815,0.4070223792930585,0.49459540786958667,0.49890312688842675,0.656925683443756,0.21945981598811443,0.49528780817912527
Ètic,11,0.713703475398224,0.7069085571333561,0.4882505611764669,0.5462820616116815,0.4070223792930585,0.49459540786958667,0.49890312688842675,0.656925683443756,0.21945981598811443,0.49528780817912527
Ètic,12,0.713703475398224,0.7069085571333561,0.4582505611764669,0.5462820616116815,0.4070223792930585,0.49459540786958667,0.49890312688842675,0.656925683443756,0.21945981598811443,0.49528780817912527
Ètic,13,0.713703475398224,0.7069085571333561,0.4582505611764669,0.5462820616116815,0.4070223792930585,0.49459540786958667,0.49890312688842675,0.656925683443756,0.18945981598811443,0.49528780817912527
Ètic,14,0.713703475398224,0.7069085571333561,0.4582505611764669,0.5462820616116815,0.4070223792930585,0.5745954078695866,0.49890312688842675,0.656925683443756,0.18945981598811443,0.49528780817912527
Ètic,15,0.713703475398224,0.7069085571333561,0.4582505611764669,0.5462820616116815,0.4070223792930585,0.5745954078695866,0.49890312688842675,0.656925683443756,0.18945981598811443,0.5752878081791253
Ètic,16,0.713703475398224,0.7069085571333561,0.4582505611764669,0.5462820616116815,0.4070223792930585,0.5745954078695866,0.5789031268884267,0.656925683443756,0.18945981598811443,0.5752878081791253
Ètic,17,0.713703475398224,0.7069085571333561,0.4582505611764669,0.5462820616116815,0.3770223792930585,0.5745954078695866,0.5789031268884267,0.656925683443756,0.18945981598811443,0.5752878081791253
Ètic,18,0.713703475398224,0.7869085571333561,0.4582505611764669,0.5462820616116815,0.3770223792930585,0.5745954078695866,0.5789031268884267,0.656925683443756,0.18945981598811443,0.5752878081791253
Ètic,19,0.713703475398224,0.7869085571333561,0.5382505611764669,0.5462820616116815,0.3770223792930585,0.5745954078695866,0.5789031268884267,0.656925683443756,0.18945981598811443,0.5752878081791253
Ètic,20,0.713703475398224,0.7869085571333561,0.5382505611764669,0.5462820616116815,0.3770223792930585,0.5745954078695866,0.5789031268884267,0.656925683443756,0.15945981598811443,0.5752878081791253
Ètic,21,0.793703475398224,0.7869085571333561,0.5382505611764669,0.5462820616116815,0.3770223792930585,0.5745954078695866,0.5789031268884267,0.656925683443756,0.15945981598811443,0.5752878081791253
Ètic,22,0.793703475398224,0.7869085571333561,0.5382505611764669,0.5462820616116815,0.3770223792930585,0.6545954078695866,0.5789031268884267,0.656925683443756,0.15945981598811443,0.5752878081791253
Ètic,23,0.793703475398224,0.7869085571333561,0.5382505611764669,0.5462820616116815,0.3770223792930585,0.6545954078695866,0.5789031268884267,0.656925683443756,0.12945981598811443,0.5752878081791253
Ètic,24,0.793703475398224,0.7869085571333561,0.5382505611764669,0.5462820616116815,0.3770223792930585,0.6545954078695866,0.5489031268884267,0.656925683443756,0.12945981598811443,0.5752878081791253
Ètic,25,0.793703475398224,0.866908557133356,0.5382505611764669,0.5462820616116815,0.3770223792930585,0.6545954078695866,0.5489031268884267,0.656925683443756,0.12945981598811443,0.5752878081791253
Ètic,26,0.793703475398224,0.866908557133356,0.5382505611764669,0.5462820616116815,0.3770223792930585,0.6545954078695866,0.5489031268884267,0.656925683443756,0.20945981598811442,0.5752878081791253
Ètic,27,0.793703475398224,0.866908557133356,0.5382505611764669,0.5462820616116815,0.3770223792930585,0.6545954078695866,0.5489031268884267,0.736925683443756,0.20945981598811442,0.5752878081791253
Ètic,28,0.793703475398224,0.866908557133356,0.6182505611764668,0.5462820616116815,0.3770223792930585,0.6545954078695866,0.5489031268884267,0.736925683443756,0.20945981598811442,0.5752878081791253
